state_name,county_fips,county_name,per_dem,per_gop,per_oth,total_votes
Alabama,1089,Madison,0.1541,0.2543,0.5916,51953
Alabama,1091,Marengo,0.3801,0.0499,0.57,9154
Alabama,1093,Marion,0.0434,0.1776,0.779,8403
Alabama,1095,Marshall,0.0573,0.1634,0.7794,16680
Alabama,1097,Mobile,0.2025,0.1143,0.6832,91936
Alabama,1099,Monroe,0.2284,0.0512,0.7204,7324
Alabama,1101,Montgomery,0.2598,0.145,0.5952,46525
Alabama,1103,Morgan,0.0843,0.1366,0.7791,22277
Alabama,1105,Perry,0.4425,0.0555,0.5021,5553
Alabama,1107,Pickens,0.2266,0.0507,0.7227,6328
Alabama,1109,Pike,0.1876,0.0789,0.7335,8341
Alabama,1111,Randolph,0.0979,0.1233,0.7788,6804
Alabama,1113,Russell,0.2407,0.0626,0.6966,11245
Alabama,1115,St. Clair,0.0896,0.1686,0.7417,9697
Alabama,1117,Shelby,0.1026,0.1584,0.739,10770
Alabama,1119,Sumter,0.486,0.063,0.451,4807
Alabama,1121,Talladega,0.1652,0.1032,0.7316,18756
Alabama,1123,Tallapoosa,0.1126,0.1019,0.7855,11821
Alabama,1125,Tuscaloosa,0.1958,0.1347,0.6695,28371
Alabama,1127,Walker,0.1017,0.1356,0.7628,19385
Alabama,1129,Washington,0.1587,0.0352,0.8061,5683
Alabama,1131,Wilcox,0.3738,0.0534,0.5727,4435
Alabama,1133,Winston,0.0467,0.3933,0.56,5527
Alaska,2013,Aleutians East,0.381,0.5079,0.1111,315
Alaska,2016,Aleutians West,0.44,0.5013,0.0587,375
Alaska,2020,Anchorage,0.424,0.451,0.1249,30669
Alaska,2050,Bethel,0.541,0.3929,0.0661,2390
Alaska,2060,Bristol Bay,0.4236,0.441,0.1354,288
Alaska,2068,Denali,0.3198,0.4578,0.2224,616
Alaska,2070,Dillingham,0.4699,0.4993,0.0308,681
Alaska,2090,Fairbanks North Star,0.3781,0.47,0.152,9086
Alaska,2100,Haines,0.3355,0.5,0.1645,462
Alaska,2105,Hoonah-Angoon,0.5136,0.4338,0.0526,627
Alaska,2110,Juneau,0.4891,0.447,0.0639,5664
Alaska,2122,Kenai Peninsula,0.4176,0.3935,0.1889,5194
Alaska,2130,Ketchikan Gateway,0.3771,0.4959,0.127,3559
Alaska,2150,Kodiak Island,0.411,0.4711,0.1179,2095
Alaska,2270,Kusilvak,0.6232,0.3055,0.0713,897
Alaska,2164,Lake and Peninsula,0.4335,0.4472,0.1193,436
Alaska,2170,Matanuska-Susitna,0.3848,0.4642,0.151,2318
Alaska,2180,Nome,0.503,0.4419,0.0552,1849
Alaska,2185,North Slope,0.5092,0.3491,0.1417,1355
Alaska,2188,Northwest Arctic,0.4601,0.4936,0.0463,1015
Alaska,2195,Petersburg,0.4765,0.467,0.0565,938
Alaska,2198,Prince of Wales-Hyder,0.5012,0.4349,0.0639,1205
Alaska,2220,Sitka,0.497,0.4429,0.0602,2310
Alaska,2230,Skagway,0.5741,0.3519,0.0741,270
Alaska,2240,Southeast Fairbanks,0.3106,0.4913,0.1981,924
Alaska,2261,Valdez-Cordova,0.3538,0.4891,0.1571,1795
Alaska,2275,Wrangell,0.4254,0.5091,0.0656,717
Alaska,2282,Yakutat,0.51,0.39,0.1,200
Alaska,2290,Yukon-Koyukuk,0.4023,0.4935,0.1043,2916
Arizona,4001,Apache,0.2953,0.535,0.1696,1869
Arizona,4003,Cochise,0.3948,0.4559,0.1493,16711
Arizona,4005,Coconino,0.3076,0.5938,0.0986,11392
Arizona,4007,Gila,0.4977,0.3719,0.1303,9706
Arizona,4009,Graham,0.3502,0.4721,0.1777,4929
Arizona,4011,Greenlee,0.6489,0.2735,0.0776,3751
Arizona,4012,La Paz,100,0,0,0
Arizona,4013,Maricopa,0.3139,0.5908,0.0953,274651
Arizona,4015,Mohave,0.3395,0.5164,0.1441,6212
Arizona,4017,Navajo,0.3251,0.51,0.1649,9012
Arizona,4019,Pima,0.407,0.5061,0.087,97766
Arizona,4021,Pinal,0.4561,0.4237,0.1203,16246
Arizona,4023,Santa Cruz,0.4407,0.4817,0.0776,3533
Arizona,4025,Yavapai,0.281,0.5844,0.1346,14196
Arizona,4027,Yuma,0.3943,0.4685,0.1372,14633
Arkansas,5001,Arkansas,0.2657,0.2376,0.4967,7600
Arkansas,5003,Ashley,0.2574,0.1859,0.5567,7906
Arkansas,5005,Baxter,0.2843,0.4953,0.2204,6866
Arkansas,5007,Benton,0.2519,0.4994,0.2487,16228
Arkansas,5009,Boone,0.2568,0.451,0.2921,7425
Arkansas,5011,Bradley,0.3032,0.1669,0.5299,4805
Arkansas,5013,Calhoun,0.3142,0.1311,0.5548,2190
Arkansas,5015,Carroll,0.2561,0.5122,0.2316,5068
Arkansas,5017,Chicot,0.4595,0.1532,0.3873,5647
Arkansas,5019,Clark,0.3822,0.2296,0.3882,7151
Arkansas,5021,Clay,0.2616,0.3791,0.3594,6358
Arkansas,5023,Cleburne,0.2889,0.3127,0.3983,4160
Arkansas,5025,Cleveland,0.1648,0.1263,0.7089,2470
Arkansas,5027,Columbia,0.3016,0.2324,0.466,8246
Arkansas,5029,Conway,0.3944,0.304,0.3016,6491
Arkansas,5031,Craighead,0.2407,0.325,0.4342,15527
Arkansas,5033,Crawford,0.2186,0.3773,0.4041,7218
Arkansas,5035,Crittenden,0.3283,0.2318,0.4399,10586
Arkansas,5037,Cross,0.2726,0.1916,0.5358,5704
Arkansas,5039,Dallas,0.3436,0.1843,0.4722,3647
Arkansas,5041,Desha,0.3971,0.17,0.4328,5716
Arkansas,5043,Drew,0.2835,0.2227,0.4939,4671
Arkansas,5045,Faulkner,0.3439,0.2555,0.4006,10922
Arkansas,5047,Franklin,0.2502,0.2902,0.4596,4593
Arkansas,5049,Fulton,0.3091,0.3634,0.3276,3297
Arkansas,5051,Garland,0.2788,0.3783,0.3429,20284
Arkansas,5053,Grant,0.232,0.1707,0.5973,3673
Arkansas,5055,Greene,0.272,0.354,0.374,8077
Arkansas,5057,Hempstead,0.3207,0.2462,0.4331,7241
Arkansas,5059,Hot Spring,0.2653,0.221,0.5138,8056
Arkansas,5061,Howard,0.2648,0.3209,0.4143,4007
Arkansas,5063,Independence,0.2919,0.3548,0.3533,7841
Arkansas,5065,Izard,0.3173,0.3116,0.3712,2988
Arkansas,5067,Jackson,0.2959,0.1956,0.5085,6932
Arkansas,5069,Jefferson,0.3796,0.2022,0.4182,24038
Arkansas,5071,Johnson,0.3421,0.3264,0.3315,5107
Arkansas,5073,Lafayette,0.3371,0.1875,0.4754,3584
Arkansas,5075,Lawrence,0.2596,0.2877,0.4527,6214
Arkansas,5077,Lee,0.4379,0.171,0.3911,4876
Arkansas,5079,Lincoln,0.3198,0.1291,0.5512,3781
Arkansas,5081,Little River,0.3299,0.2251,0.445,3310
Arkansas,5083,Logan,0.3074,0.3602,0.3324,6499
Arkansas,5085,Lonoke,0.2618,0.218,0.5202,7693
Arkansas,5087,Madison,0.3198,0.4714,0.2089,4922
Arkansas,5089,Marion,0.3044,0.4259,0.2697,3252
Arkansas,5091,Miller,0.2749,0.2499,0.4752,10653
Arkansas,5093,Mississippi,0.3219,0.2817,0.3964,15509
Arkansas,5095,Monroe,0.3571,0.161,0.4819,4993
Arkansas,5097,Montgomery,0.2569,0.3504,0.3927,2526
Arkansas,5099,Nevada,0.3336,0.2142,0.4522,3921
Arkansas,5101,Newton,0.2952,0.5083,0.1965,2886
Arkansas,5103,Ouachita,0.3887,0.1865,0.4248,11843
Arkansas,5105,Perry,0.2769,0.3231,0.4,2290
Arkansas,5107,Phillips,0.4392,0.1878,0.373,11472
Arkansas,5109,Pike,0.1991,0.3351,0.4659,3295
Arkansas,5111,Poinsett,0.212,0.2714,0.5166,7886
Arkansas,5113,Polk,0.2483,0.403,0.3487,5196
Arkansas,5115,Pope,0.2975,0.383,0.3195,8666
Arkansas,5117,Prairie,0.2443,0.1935,0.5623,3582
Arkansas,5119,Pulaski,0.3443,0.3332,0.3224,80150
Arkansas,5121,Randolph,0.3244,0.2935,0.3821,4214
Arkansas,5123,St. Francis,0.3591,0.1758,0.4651,9146
Arkansas,5125,Saline,0.2755,0.2315,0.4931,11294
Arkansas,5127,Scott,0.2941,0.3418,0.3641,3400
Arkansas,5129,Searcy,0.2155,0.5683,0.2161,3359
Arkansas,5131,Sebastian,0.2337,0.4465,0.3198,27042
Arkansas,5133,Sevier,0.2935,0.3164,0.3902,3847
Arkansas,5135,Sharp,0.2962,0.3283,0.3754,3460
Arkansas,5137,Stone,0.262,0.3705,0.3675,2664
Arkansas,5139,Union,0.2574,0.286,0.4566,17198
Arkansas,5141,Van Buren,0.3107,0.3583,0.331,3698
Arkansas,5143,Washington,0.2804,0.4867,0.2329,21863
Arkansas,5145,White,0.2634,0.3202,0.4163,12139
Arkansas,5147,Woodruff,0.35,0.1722,0.4778,3629
Arkansas,5149,Yell,0.2865,0.3444,0.3691,5281
California,6001,Alameda,0.539,0.3763,0.0847,407349
California,6003,Alpine,0.3281,0.5929,0.0791,253
California,6005,Amador,0.4527,0.421,0.1263,5390
California,6007,Butte,0.3287,0.5668,0.1045,39211
California,6009,Calaveras,0.3659,0.5216,0.1125,5832
California,6011,Colusa,0.4059,0.5158,0.0782,4577
California,6013,Contra Costa,0.4644,0.4453,0.0903,218917
California,6015,Del Norte,0.4327,0.4619,0.1055,5168
California,6017,El Dorado,0.3972,0.49,0.1128,15241
California,6019,Fresno,0.4742,0.436,0.0898,137396
California,6021,Glenn,0.3455,0.5391,0.1154,7138
California,6023,Humboldt,0.455,0.4617,0.0834,36214
California,6025,Imperial,0.3659,0.5291,0.105,20446
California,6027,Inyo,0.346,0.5445,0.1095,6687
California,6029,Kern,0.4255,0.4661,0.1084,115832
California,6031,Kings,0.4775,0.4307,0.0918,18101
California,6033,Lake,0.4146,0.49,0.0955,9111
California,6035,Lassen,0.4712,0.4106,0.1182,6218
California,6037,Los Angeles,0.4602,0.4765,0.0633,2657982
California,6039,Madera,0.4847,0.4355,0.0798,14303
California,6041,Marin,0.4384,0.5005,0.0611,82755
California,6043,Mariposa,0.3961,0.4992,0.1048,2997
California,6045,Mendocino,0.4432,0.4639,0.0929,17904
California,6047,Merced,0.5098,0.409,0.0812,28349
California,6049,Modoc,0.3869,0.5243,0.0888,3267
California,6051,Mono,0.2645,0.6428,0.0927,1758
California,6053,Monterey,0.421,0.5016,0.0774,67124
California,6055,Napa,0.4527,0.4376,0.1098,32612
California,6057,Nevada,0.3906,0.5139,0.0955,11794
California,6059,Orange,0.2985,0.6314,0.07,498707
California,6061,Placer,0.4821,0.4264,0.0915,29144
California,6063,Plumas,0.5277,0.3737,0.0986,5611
California,6065,Riverside,0.3878,0.529,0.0831,157670
California,6067,Sacramento,0.5092,0.4166,0.0742,233246
California,6069,San Benito,0.451,0.4754,0.0737,6229
California,6071,San Bernardino,0.3999,0.5007,0.0994,223616
California,6073,San Diego,0.3607,0.5626,0.0767,464863
California,6075,San Francisco,0.5918,0.3366,0.0716,299947
California,6077,San Joaquin,0.4268,0.4797,0.0935,98589
California,6079,San Luis Obispo,0.4178,0.5127,0.0695,37881
California,6081,San Mateo,0.472,0.4372,0.0908,225668
California,6083,Santa Barbara,0.4021,0.5359,0.0619,93420
California,6085,Santa Clara,0.4842,0.4561,0.0597,358367
California,6087,Santa Cruz,0.4103,0.5079,0.0818,49944
California,6089,Shasta,0.4964,0.4044,0.0992,29230
California,6091,Sierra,0.4686,0.4593,0.0721,1193
California,6093,Siskiyou,0.4559,0.4613,0.0829,13732
California,6095,Solano,0.5352,0.3471,0.1177,50952
California,6097,Sonoma,0.4303,0.4879,0.0818,78059
California,6099,Stanislaus,0.4813,0.4545,0.0642,65063
California,6101,Sutter,0.3179,0.5957,0.0864,14545
California,6103,Tehama,0.415,0.4726,0.1124,10999
California,6105,Trinity,0.4333,0.4312,0.1355,3307
California,6107,Tulare,0.3947,0.5217,0.0836,56189
California,6109,Tuolumne,0.4291,0.4748,0.0961,9119
California,6111,Ventura,0.4111,0.5135,0.0754,116261
California,6113,Yolo,0.5467,0.3841,0.0692,28960
California,6115,Yuba,0.4001,0.4817,0.1182,11150
Colorado,8001,Adams,0.4525,0.4387,0.1088,55493
Colorado,8003,Alamosa,0.3802,0.55,0.0698,4140
Colorado,8005,Arapahoe,0.3285,0.5965,0.075,56519
Colorado,8007,Archuleta,0.4182,0.4969,0.0849,978
Colorado,8009,Baca,0.2871,0.5755,0.1374,2504
Colorado,8011,Bent,0.4353,0.4747,0.0901,2587
Colorado,8013,Boulder,0.363,0.5766,0.0603,47988
Colorado,8014,Broomfield,100,0,0,0
Colorado,8015,Chaffee,0.4014,0.5107,0.0879,4153
Colorado,8017,Cheyenne,0.3289,0.557,0.1141,1192
Colorado,8019,Clear Creek,0.3749,0.5271,0.098,1918
Colorado,8021,Conejos,0.5007,0.4567,0.0426,2980
Colorado,8023,Costilla,0.6296,0.3219,0.0486,1482
Colorado,8025,Crowley,0.3671,0.5036,0.1293,1539
Colorado,8027,Custer,0.2849,0.6047,0.1103,716
Colorado,8029,Delta,0.3498,0.555,0.0952,6652
Colorado,8031,Denver,0.502,0.4354,0.0626,211317
Colorado,8033,Dolores,0.2932,0.5297,0.177,740
Colorado,8035,Douglas,0.2761,0.6153,0.1086,3104
Colorado,8037,Eagle,0.434,0.4911,0.0749,2136
Colorado,8039,Elbert,0.2827,0.6092,0.1081,1712
Colorado,8041,El Paso,0.3559,0.5375,0.1066,59655
Colorado,8043,Fremont,0.3585,0.5345,0.107,9183
Colorado,8045,Garfield,0.3761,0.5224,0.1014,6043
Colorado,8047,Gilpin,0.3201,0.5257,0.1542,681
Colorado,8049,Grand,0.25,0.6738,0.0762,1732
Colorado,8051,Gunnison,0.3571,0.5819,0.061,2425
Colorado,8053,Hinsdale,0.224,0.6615,0.1146,192
Colorado,8055,Huerfano,0.5999,0.3514,0.0487,3224
Colorado,8057,Jackson,0.2521,0.6752,0.0726,702
Colorado,8059,Jefferson,0.3513,0.569,0.0797,89357
Colorado,8061,Kiowa,0.3456,0.5629,0.0915,1224
Colorado,8063,Kit Carson,0.317,0.6108,0.0723,3237
Colorado,8065,Lake,0.5369,0.355,0.1081,2887
Colorado,8067,La Plata,0.3375,0.571,0.0915,7476
Colorado,8069,Larimer,0.3084,0.6213,0.0703,29676
Colorado,8071,Las Animas,0.6133,0.333,0.0537,7504
Colorado,8073,Lincoln,0.3282,0.5708,0.101,2465
Colorado,8075,Logan,0.3321,0.5695,0.0984,7591
Colorado,8077,Mesa,0.4049,0.4958,0.0993,21671
Colorado,8079,Mineral,0.4755,0.4377,0.0868,265
Colorado,8081,Moffat,0.2661,0.6209,0.113,2875
Colorado,8083,Montezuma,0.3093,0.5642,0.1265,4362
Colorado,8085,Montrose,0.3567,0.5285,0.1149,6712
Colorado,8087,Morgan,0.3075,0.6121,0.0804,7512
Colorado,8089,Otero,0.412,0.4966,0.0915,9445
Colorado,8091,Ouray,0.3243,0.5201,0.1556,771
Colorado,8093,Park,0.2788,0.5858,0.1355,1026
Colorado,8095,Phillips,0.3324,0.5687,0.0989,2175
Colorado,8097,Pitkin,0.3602,0.5616,0.0782,2021
Colorado,8099,Prowers,0.4169,0.4907,0.0924,5586
Colorado,8101,Pueblo,0.5636,0.3447,0.0917,48291
Colorado,8103,Rio Blanco,0.2506,0.646,0.1033,2003
Colorado,8105,Rio Grande,0.3731,0.5832,0.0437,4187
Colorado,8107,Routt,0.3616,0.5383,0.1001,2976
Colorado,8109,Saguache,0.4125,0.5245,0.063,1571
Colorado,8111,San Juan,0.3743,0.4609,0.1648,358
Colorado,8113,San Miguel,0.3922,0.5322,0.0757,793
Colorado,8115,Sedgwick,0.3303,0.6092,0.0605,1653
Colorado,8117,Summit,0.3223,0.5739,0.1039,934
Colorado,8119,Teller,0.2925,0.5239,0.1836,1378
Colorado,8121,Washington,0.2588,0.6092,0.132,2682
Colorado,8123,Weld,0.3489,0.5726,0.0785,29865
Colorado,8125,Yuma,0.2912,0.6268,0.082,4035
Connecticut,9001,Fairfield,0.4169,0.5178,0.0653,334292
Connecticut,9003,Hartford,0.5619,0.3878,0.0503,339701
Connecticut,9005,Litchfield,0.4557,0.4882,0.0561,64380
Connecticut,9007,Middlesex,0.489,0.4534,0.0577,48524
Connecticut,9009,New Haven,0.5078,0.415,0.0772,314432
Connecticut,9011,New London,0.4966,0.4441,0.0592,83574
Connecticut,9013,Tolland,0.4913,0.4547,0.0541,36655
Connecticut,9015,Windham,0.5508,0.4084,0.0408,34674
Delaware,10001,Kent,0.3638,0.4453,0.1909,24888
Delaware,10003,New Castle,0.4377,0.4476,0.1146,156413
Delaware,10005,Sussex,0.353,0.4723,0.1747,33066
District of Columbia,11001,District of Columbia,0.8182,0.1818,0,170578
Florida,12001,Alachua,0.3539,0.3402,0.3059,28426
Florida,12003,Baker,0.1775,0.1072,0.7153,2743
Florida,12005,Bay,0.1654,0.2107,0.6239,24302
Florida,12007,Bradford,0.2479,0.1518,0.6003,4731
Florida,12009,Brevard,0.2365,0.4802,0.2834,77314
Florida,12011,Broward,0.2907,0.545,0.1643,194727
Florida,12013,Calhoun,0.1272,0.1138,0.759,3129
Florida,12015,Charlotte,0.3046,0.5058,0.1896,11973
Florida,12017,Citrus,0.2483,0.3871,0.3646,7148
Florida,12019,Clay,0.2112,0.3514,0.4374,9251
Florida,12021,Collier,0.2115,0.5085,0.28,10544
Florida,12023,Columbia,0.2381,0.2113,0.5506,7349
Florida,12027,DeSoto,0.2289,0.2694,0.5017,4094
Florida,12029,Dixie,0.1557,0.1039,0.7404,2088
Florida,12031,Duval,0.3284,0.3089,0.3627,166978
Florida,12033,Escambia,0.2381,0.2207,0.5412,68370
Florida,12035,Flagler,0.338,0.2025,0.4595,1778
Florida,12037,Franklin,0.2228,0.1686,0.6085,3137
Florida,12039,Gadsden,0.3615,0.1476,0.4909,9057
Florida,12041,Gilchrist,0.1377,0.1212,0.7411,1510
Florida,12043,Glades,0.2108,0.2392,0.55,1091
Florida,12045,Gulf,0.1871,0.0958,0.7171,3800
Florida,12047,Hamilton,0.3003,0.1234,0.5763,2731
Florida,12049,Hardee,0.1559,0.2834,0.5608,4510
Florida,12051,Hendry,0.2376,0.2704,0.492,3329
Florida,12053,Hernando,0.2555,0.3442,0.4002,5964
Florida,12055,Highlands,0.2432,0.4295,0.3273,10617
Florida,12057,Hillsborough,0.3224,0.3477,0.3299,142202
Florida,12059,Holmes,0.0579,0.07,0.8721,5389
Florida,12061,Indian River,0.2499,0.5125,0.2376,12719
Florida,12063,Jackson,0.2005,0.1002,0.6993,12330
Florida,12065,Jefferson,0.3448,0.1484,0.5068,3092
Florida,12067,Lafayette,0.1456,0.0928,0.7617,1477
Florida,12069,Lake,0.1854,0.4742,0.3403,24804
Florida,12071,Lee,0.2566,0.4623,0.2811,31095
Florida,12073,Leon,0.3202,0.2849,0.395,32606
Florida,12075,Levy,0.1936,0.1881,0.6183,3961
Florida,12077,Liberty,0.1409,0.0896,0.7695,1718
Florida,12079,Madison,0.291,0.1381,0.5709,4735
Florida,12081,Manatee,0.2385,0.5251,0.2364,34747
Florida,12083,Marion,0.2536,0.3266,0.4198,22866
Florida,12085,Martin,0.2522,0.5063,0.2415,10230
Florida,12086,Miami-Dade,0.4837,0.3702,0.1462,365302
Florida,12087,Monroe,0.3714,0.3419,0.2867,14899
Florida,12089,Nassau,0.2446,0.1991,0.5563,6533
Florida,12091,Okaloosa,0.1469,0.2654,0.5877,20821
Florida,12093,Okeechobee,0.1802,0.2866,0.5332,3008
Florida,12095,Orange,0.224,0.5054,0.2707,100669
Florida,12097,Osceola,0.1968,0.439,0.3643,9504
Florida,12099,Palm Beach,0.2808,0.5319,0.1873,116922
Florida,12101,Pasco,0.2736,0.4236,0.3029,23001
Florida,12103,Pinellas,0.3229,0.5171,0.1601,211258
Florida,12105,Polk,0.2112,0.3698,0.419,75277
Florida,12107,Putnam,0.2649,0.268,0.4671,11025
Florida,12109,St. Johns,0.243,0.3431,0.414,11310
Florida,12111,St. Lucie,0.3092,0.4302,0.2606,16923
Florida,12113,Santa Rosa,0.1258,0.2019,0.6723,12716
Florida,12115,Sarasota,0.214,0.6373,0.1488,47328
Florida,12117,Seminole,0.2527,0.4469,0.3004,24216
Florida,12119,Sumter,0.2521,0.1796,0.5683,5066
Florida,12121,Suwannee,0.1976,0.1413,0.6612,5982
Florida,12123,Taylor,0.1862,0.1571,0.6566,5053
Florida,12125,Union,0.1746,0.1078,0.7176,1661
Florida,12127,Volusia,0.3558,0.3991,0.2451,70220
Florida,12129,Wakulla,0.1868,0.1049,0.7083,2355
Florida,12131,Walton,0.1486,0.1345,0.717,7162
Florida,12133,Washington,0.1464,0.1071,0.7466,4932
Georgia,13001,Appling,0.1795,0.1878,0.6326,4233
Georgia,13003,Atkinson,0.2714,0.1139,0.6147,2528
Georgia,13005,Bacon,0.0996,0.2093,0.6911,2800
Georgia,13007,Baker,0.3197,0.0578,0.6225,1714
Georgia,13009,Baldwin,0.2966,0.326,0.3774,7111
Georgia,13011,Banks,0.1391,0.187,0.6739,2128
Georgia,13013,Barrow,0.2068,0.2652,0.5279,5173
Georgia,13015,Bartow,0.2605,0.2478,0.4917,8251
Georgia,13017,Ben Hill,0.2599,0.1961,0.5441,3371
Georgia,13019,Berrien,0.1178,0.1479,0.7344,3828
Georgia,13021,Bibb,0.2555,0.3259,0.4186,41397
Georgia,13023,Bleckley,0.1097,0.2094,0.681,3611
Georgia,13025,Brantley,0.1401,0.1047,0.7552,2263
Georgia,13027,Brooks,0.2082,0.1558,0.636,3780
Georgia,13029,Bryan,0.2364,0.1608,0.6028,2369
Georgia,13031,Bulloch,0.2277,0.269,0.5033,7854
Georgia,13033,Burke,0.3425,0.2893,0.3682,4894
Georgia,13035,Butts,0.3162,0.1925,0.4913,3033
Georgia,13037,Calhoun,0.3649,0.1225,0.5126,1910
Georgia,13039,Camden,0.295,0.1933,0.5117,3885
Georgia,13043,Candler,0.2125,0.1998,0.5878,2763
Georgia,13045,Carroll,0.1943,0.2619,0.5438,11970
Georgia,13047,Catoosa,0.0959,0.2175,0.6866,9393
Georgia,13049,Charlton,0.2341,0.1708,0.5952,1944
Georgia,13051,Chatham,0.3399,0.3381,0.3219,53545
Georgia,13053,Chattahoochee,0.2841,0.1344,0.5816,521
Georgia,13055,Chattooga,0.2339,0.2026,0.5635,5366
Georgia,13057,Cherokee,0.1922,0.3585,0.4494,7462
Georgia,13059,Clarke,0.3743,0.3917,0.234,14808
Georgia,13061,Clay,0.4102,0.1057,0.4841,1258
Georgia,13063,Clayton,0.1498,0.3522,0.498,23438
Georgia,13065,Clinch,0.1876,0.1708,0.6416,1780
Georgia,13067,Cobb,0.1937,0.4125,0.3938,45209
Georgia,13069,Coffee,0.2094,0.1952,0.5954,6357
Georgia,13071,Colquitt,0.12,0.2018,0.6782,9326
Georgia,13073,Columbia,0.1906,0.3446,0.4648,4748
Georgia,13075,Cook,0.1692,0.1462,0.6847,3564
Georgia,13077,Coweta,0.1619,0.3284,0.5097,7437
Georgia,13079,Crawford,0.3017,0.1518,0.5466,1621
Georgia,13081,Crisp,0.1947,0.179,0.6263,5223
Georgia,13083,Dade,0.0841,0.1827,0.7332,3355
Georgia,13085,Dawson,0.1538,0.3181,0.5281,1600
Georgia,13087,Decatur,0.2451,0.1062,0.6487,7054
Georgia,13089,DeKalb,0.2667,0.5035,0.2298,104237
Georgia,13091,Dodge,0.2161,0.1854,0.5985,5691
Georgia,13093,Dooly,0.2803,0.1448,0.5749,3136
Georgia,13095,Dougherty,0.2042,0.2991,0.4968,18762
Georgia,13097,Douglas,0.1713,0.2549,0.5737,7249
Georgia,13099,Early,0.2008,0.0837,0.7155,3909
Georgia,13101,Echols,0.0872,0.0826,0.8302,642
Georgia,13103,Effingham,0.1602,0.1939,0.6459,3965
Georgia,13105,Elbert,0.2259,0.1698,0.6042,5382
Georgia,13107,Emanuel,0.2467,0.2122,0.5411,6112
Georgia,13109,Evans,0.196,0.2163,0.5876,2510
Georgia,13111,Fannin,0.2086,0.5898,0.2016,5892
Georgia,13113,Fayette,0.1666,0.2622,0.5712,3307
Georgia,13115,Floyd,0.1876,0.3472,0.4651,21512
Georgia,13117,Forsyth,0.146,0.3133,0.5407,4433
Georgia,13119,Franklin,0.1836,0.1716,0.6449,4173
Georgia,13121,Fulton,0.4347,0.3583,0.207,179068
Georgia,13123,Gilmer,0.1715,0.5155,0.313,4023
Georgia,13125,Glascock,0.0487,0.1917,0.7596,965
Georgia,13127,Glynn,0.2636,0.3024,0.4339,12317
Georgia,13129,Gordon,0.1918,0.2999,0.5083,6053
Georgia,13131,Grady,0.2456,0.0967,0.6578,5803
Georgia,13133,Greene,0.4658,0.1858,0.3484,3510
Georgia,13135,Gwinnett,0.1845,0.3059,0.5096,17489
Georgia,13137,Habersham,0.1881,0.2832,0.5287,5689
Georgia,13139,Hall,0.2326,0.3608,0.4065,13643
